1718874019270.00, 0, -593488, -13 
1718874019292.00, 0, -593487, -13 
1718874019312.00, 0, -593488, -13 
1718874019334.00, 0, -593487, -13 
1718874019355.00, 0, -593488, -12 
1718874019377.00, 0, -593487, -12 
1718874019398.00, 0, -593487, -12 
1718874019418.00, 0, -593488, -12 
1718874019440.00, 0, -593487, -12 
1718874019461.00, 0, -593487, -12 
1718874019482.00, 0, -593487, -11 
1718874019504.00, 0, -593487, -11 
1718874019524.00, 0, -593487, -12 
1718874019546.00, 0, -593488, -12 
1718874019567.00, 0, -593487, -12 
1718874019588.00, 0, -593487, -12 
1718874019609.00, 0, -593488, -12 
1718874019631.00, 0, -593487, -13 
1718874019652.00, 0, -593487, -13 
1718874019673.00, 0, -593488, -13 
1718874019695.00, 0, -593488, -13 
1718874019715.00, 0, -593487, -13 
1718874019737.00, 0, -593488, -14 
1718874019758.00, 0, -593489, -14 
1718874019779.00, 0, -593487, -14 
1718874019800.00, 0, -593488, -14 
1718874019822.00, 0, -593487, -14 
1718874019843.00, 0, -593487, -14 
1718874019864.00, 0, -593487, -14 
1718874019885.00, 0, -593488, -14 
1718874019907.00, 0, -593487, -14 
1718874019929.00, 0, -593488, -14 
1718874019949.00, 0, -593488, -14 
1718874019970.00, 0, -593488, -14 
1718874019992.00, 0, -593488, -14 
1718874020012.00, 0, -593487, -14 
1718874020038.00, 0, -593488, -14 
1718874020054.00, 0, -593488, -14 
1718874020075.00, 0, -593487, -14 
1718874020096.00, 0, -593488, -14 
1718874020118.00, 0, -593487, -14 
1718874020142.00, 0, -593487, -14 
1718874020161.00, 0, -593488, -14 
1718874020182.00, 0, -593488, -14 
1718874020203.00, 0, -593488, -14 
1718874020225.00, 0, -593487, -13 
1718874020245.00, 0, -593488, -13 
1718874020267.00, 0, -593487, -14 
1718874020287.00, 0, -593488, -14 
1718874020309.00, 0, -593488, -14 
1718874020331.00, 0, -593488, -14 
1718874020352.00, 0, -593488, -14 
1718874020373.00, 0, -593488, -13 
1718874020394.00, 0, -593487, -13 
1718874020415.00, 0, -593488, -13 
1718874020437.00, 0, -593488, -13 
1718874020458.00, 0, -593488, -13 
1718874020479.00, 0, -593488, -13 
1718874020504.00, 0, -593487, -13 
1718874020521.00, 0, -593488, -14 
1718874020543.00, 0, -593488, -14 
1718874020564.00, 0, -593487, -14 
1718874020586.00, 0, -593487, -14 
1718874020606.00, 0, -593487, -13 
1718874020627.00, 0, -593488, -13 
1718874020648.00, 0, -593487, -13 
1718874020670.00, 0, -593487, -13 
1718874020692.00, 0, -593487, -13 
1718874020712.00, 0, -593488, -13 
1718874020733.00, 0, -593487, -13 
1718874020754.00, 0, -593488, -12 
1718874020776.00, 0, -593488, -12 
1718874020797.00, 0, -593487, -12 
1718874020822.00, 0, -593487, -12 
1718874020839.00, 0, -593487, -12 
1718874020860.00, 0, -593488, -12 
