1720343228603.00, 652, -602007, -149 
1720343228625.00, 649, -601994, -150 
1720343228647.00, 638, -601982, -151 
1720343228668.00, 615, -601967, -150 
1720343228690.00, 604, -601953, -152 
1720343228712.00, 588, -601940, -152 
1720343228733.00, 577, -601928, -151 
1720343228754.00, 553, -601918, -150 
1720343228776.00, 532, -601905, -150 
1720343228797.00, 540, -601892, -150 
1720343228819.00, 527, -601882, -152 
1720343228840.00, 493, -601869, -153 
1720343228862.00, 457, -601860, -152 
1720343228884.00, 458, -601850, -154 
1720343228905.00, 453, -601841, -155 
1720343228926.00, 448, -601831, -153 
1720343228949.00, 454, -601821, -152 
1720343228969.00, 447, -601812, -153 
1720343228992.00, 439, -601802, -153 
1720343229013.00, 430, -601793, -155 
1720343229035.00, 407, -601783, -155 
1720343229056.00, 396, -601774, -154 
1720343229078.00, 380, -601765, -153 
1720343229099.00, 349, -601756, -153 
1720343229121.00, 329, -601748, -153 
1720343229142.00, 336, -601741, -154 
1720343229164.00, 361, -601734, -155 
1720343229185.00, 369, -601726, -155 
1720343229207.00, 349, -601718, -154 
1720343229229.00, 331, -601712, -153 
1720343229250.00, 301, -601704, -153 
1720343229271.00, 289, -601697, -152 
1720343229293.00, 283, -601690, -152 
1720343229315.00, 263, -601685, -152 
1720343229336.00, 262, -601679, -153 
1720343229357.00, 247, -601674, -154 
1720343229379.00, 232, -601668, -154 
1720343229400.00, 247, -601663, -154 
1720343229423.00, 230, -601658, -153 
1720343229444.00, 230, -601653, -153 
1720343229465.00, 231, -601648, -153 
1720343229487.00, 235, -601643, -153 
1720343229509.00, 236, -601637, -153 
1720343229530.00, 234, -601632, -153 
1720343229552.00, 231, -601627, -153 
1720343229573.00, 225, -601622, -153 
1720343229595.00, 226, -601617, -152 
1720343229617.00, 232, -601612, -152 
1720343229638.00, 232, -601607, -152 
1720343229660.00, 220, -601603, -152 
1720343229681.00, 215, -601597, -152 
1720343229706.00, 195, -601593, -151 
1720343229724.00, 185, -601589, -151 
1720343229745.00, 177, -601585, -151 
1720343229774.00, 181, -601580, -151 
1720343229789.00, 156, -601577, -150 
1720343229817.00, 165, -601573, -150 
1720343229832.00, 166, -601571, -151 
1720343229854.00, 164, -601566, -151 
1720343229874.00, 156, -601562, -150 
1720343229897.00, 147, -601559, -149 
1720343229919.00, 142, -601555, -149 
1720343229940.00, 123, -601553, -150 
1720343229961.00, 125, -601551, -150 
1720343229983.00, 126, -601547, -150 
1720343230004.00, 117, -601545, -149 
1720343230028.00, 110, -601543, -149 
1720343230047.00, 104, -601542, -150 
1720343230069.00, 98, -601538, -151 
1720343230090.00, 117, -601536, -152 
1720343230112.00, 114, -601534, -152 
1720343230134.00, 108, -601531, -151 
1720343230155.00, 104, -601529, -151 
1720343230176.00, 87, -601526, -149 
1720343230198.00, 85, -601524, -149 
1720343230220.00, 79, -601522, -150 
1720343230241.00, 68, -601520, -151 
1720343230262.00, 73, -601518, -151 
1720343230284.00, 87, -601517, -151 
1720343230305.00, 91, -601514, -150 
1720343230327.00, 94, -601512, -150 
1720343230348.00, 83, -601511, -150 
1720343230371.00, 81, -601508, -150 
1720343230391.00, 69, -601508, -150 
1720343230413.00, 61, -601505, -151 
1720343230433.00, 63, -601504, -152 
1720343230455.00, 62, -601503, -152 
1720343230479.00, 70, -601501, -152 
1720343230497.00, 82, -601499, -151 
1720343230521.00, 78, -601498, -150 
1720343230542.00, 88, -601496, -148 
1720343230564.00, 80, -601495, -145 
1720343230585.00, 79, -601492, -142 
1720343230607.00, 84, -601490, -140 
1720343230628.00, 84, -601488, -137 
1720343230650.00, 67, -601486, -134 
1720343230671.00, 68, -601485, -130 
1720343230693.00, 69, -601483, -129 
1720343230714.00, 64, -601483, -126 
1720343230735.00, 70, -601480, -123 
1720343230757.00, 61, -601479, -120 
1720343230778.00, 59, -601478, -119 
1720343230800.00, 57, -601476, -118 
1720343230821.00, 39, -601475, -117 
1720343230843.00, 46, -601474, -115 
1720343230864.00, 55, -601473, -112 
1720343230885.00, 56, -601471, -108 
1720343230908.00, 45, -601470, -103 
1720343230929.00, 16, -601468, -101 
1720343230951.00, 34, -601467, -101 
