1720444336816.00, 322, -604395, -177 
1720444336838.00, 330, -604389, -168 
1720444336859.00, 329, -604383, -160 
1720444336881.00, 291, -604375, -152 
1720444336905.00, 275, -604367, -148 
1720444336924.00, 272, -604361, -145 
1720444336946.00, 295, -604354, -139 
1720444336967.00, 297, -604348, -135 
1720444336988.00, 274, -604342, -132 
1720444337014.00, 263, -604335, -129 
1720444337031.00, 270, -604329, -123 
1720444337053.00, 297, -604324, -117 
1720444337075.00, 276, -604318, -108 
1720444337096.00, 289, -604311, -98 
1720444337118.00, 314, -604303, -91 
1720444337139.00, 291, -604296, -82 
1720444337160.00, 247, -604290, -72 
1720444337182.00, 237, -604282, -64 
1720444337204.00, 209, -604277, -60 
1720444337225.00, 198, -604272, -60 
1720444337246.00, 197, -604267, -59 
1720444337268.00, 181, -604263, -58 
1720444337289.00, 166, -604260, -54 
1720444337311.00, 161, -604256, -55 
1720444337333.00, 153, -604252, -57 
1720444337355.00, 141, -604249, -58 
1720444337375.00, 132, -604246, -61 
1720444337397.00, 131, -604244, -62 
1720444337418.00, 140, -604241, -63 
1720444337439.00, 132, -604238, -63 
1720444337461.00, 134, -604235, -65 
1720444337483.00, 124, -604231, -67 
1720444337504.00, 116, -604230, -69 
1720444337525.00, 114, -604227, -72 
1720444337547.00, 116, -604224, -73 
1720444337569.00, 117, -604222, -70 
1720444337590.00, 112, -604218, -72 
1720444337612.00, 109, -604216, -74 
1720444337633.00, 116, -604213, -76 
1720444337654.00, 112, -604211, -78 
1720444337675.00, 108, -604209, -81 
1720444337697.00, 95, -604208, -84 
1720444337719.00, 90, -604206, -85 
1720444337740.00, 103, -604202, -85 
1720444337761.00, 106, -604200, -86 
1720444337783.00, 108, -604199, -88 
1720444337805.00, 84, -604197, -88 
1720444337825.00, 90, -604196, -96 
1720444337847.00, 76, -604194, -96 
1720444337869.00, 69, -604192, -95 
1720444337891.00, 67, -604191, -99 
1720444337911.00, 73, -604189, -98 
1720444337933.00, 83, -604189, -98 
1720444337954.00, 77, -604187, -97 
1720444337975.00, 90, -604184, -98 
1720444337997.00, 79, -604183, -98 
1720444338018.00, 80, -604181, -99 
1720444338040.00, 83, -604180, -101 
1720444338061.00, 75, -604178, -104 
1720444338083.00, 63, -604176, -105 
1720444338109.00, 61, -604174, -107 
1720444338126.00, 49, -604173, -111 
1720444338147.00, 38, -604173, -113 
1720444338168.00, 57, -604172, -114 
1720444338189.00, 63, -604171, -117 
