1718957158348.00, 814, -592972, -401 
1718957158370.00, 777, -592955, -400 
1718957158391.00, 739, -592939, -405 
1718957158413.00, 725, -592924, -408 
1718957158434.00, 658, -592907, -402 
1718957158459.00, 622, -592893, -410 
1718957158478.00, 649, -592878, -414 
1718957158499.00, 654, -592865, -410 
1718957158521.00, 664, -592852, -411 
1718957158542.00, 657, -592840, -407 
1718957158567.00, 652, -592825, -409 
1718957158585.00, 681, -592809, -401 
1718957158607.00, 711, -592796, -388 
1718957158628.00, 692, -592781, -388 
1718957158650.00, 654, -592766, -383 
1718957158675.00, 579, -592750, -375 
1718957158693.00, 534, -592739, -386 
1718957158715.00, 444, -592727, -382 
1718957158736.00, 442, -592717, -387 
1718957158758.00, -22173, -592709, -386 
1718957158784.00, -36073, -593141, -373 
1718957158801.00, -21554, -593897, -377 
1718957158822.00, -12554, -594383, -382 
1718957158845.00, -7342, -594664, -338 
1718957158866.00, -4051, -594821, -307 
1718957158887.00, -2142, -594910, -300 
1718957158909.00, -966, -594959, -296 
1718957158930.00, -277, -594983, -296 
1718957158957.00, 0, -594991, -294 
1718957158973.00, 1, -594992, -292 
1718957158994.00, 0, -594993, -291 
1718957159016.00, 0, -594992, -296 
1718957159037.00, 0, -594992, -299 
1718957159058.00, 0, -594992, -292 
1718957159080.00, 0, -594993, -289 
1718957159101.00, 0, -594992, -289 
1718957159122.00, 0, -594993, -283 
1718957159143.00, 0, -594993, -280 
1718957159164.00, 0, -594993, -278 
1718957159186.00, 63, -594994, -278 
1718957159208.00, 3, -594992, -277 
1718957159229.00, 0, -594993, -277 
1718957159250.00, -5, -594992, -277 
1718957159271.00, 0, -594992, -273 
1718957159292.00, -5, -594992, -275 
1718957159314.00, -34, -594993, -273 
1718957159335.00, 0, -594993, -269 
1718957159356.00, 0, -594992, -271 
1718957159378.00, 0, -594992, -269 
1718957159399.00, 0, -594992, -266 
1718957159420.00, 0, -594993, -268 
1718957159444.00, 0, -594993, -267 
1718957159463.00, 0, -594993, -263 
1718957159484.00, 0, -594993, -264 
1718957159506.00, 0, -594993, -263 
1718957159527.00, 0, -594992, -261 
1718957159548.00, 6, -594993, -261 
1718957159570.00, 1, -594993, -257 
1718957159591.00, 0, -594993, -253 
1718957159612.00, 0, -594992, -250 
1718957159633.00, 0, -594992, -247 
1718957159655.00, 0, -594991, -244 
1718957159675.00, 0, -594991, -240 
1718957159697.00, 0, -594991, -238 
1718957159719.00, 0, -594992, -234 
1718957159740.00, 0, -594991, -229 
1718957159760.00, 0, -594991, -225 
1718957159782.00, 0, -594992, -226 
1718957159803.00, 0, -594991, -224 
1718957159825.00, 0, -594991, -220 
1718957159846.00, 0, -594992, -219 
1718957159867.00, -20, -594991, -218 
1718957159890.00, 27, -594991, -215 
1718957159910.00, 0, -594991, -212 
1718957159932.00, 0, -594990, -209 
1718957159952.00, 0, -594990, -208 
1718957159974.00, 0, -594989, -207 
1718957159995.00, -23, -594990, -205 
1718957160016.00, 0, -594990, -201 
1718957160038.00, 0, -594990, -199 
1718957160060.00, 17, -594989, -197 
1718957160081.00, 0, -594989, -195 
1718957160102.00, 0, -594990, -191 
1718957160123.00, 0, -594989, -188 
1718957160145.00, 0, -594989, -188 
1718957160165.00, 0, -594990, -186 
1718957160188.00, 33, -594989, -184 
1718957160209.00, 0, -594989, -183 
1718957160230.00, 0, -594989, -182 
1718957160251.00, 0, -594989, -181 
1718957160272.00, 0, -594988, -179 
1718957160294.00, 0, -594989, -178 
1718957160318.00, 1, -594990, -178 
1718957160337.00, 1, -594989, -176 
1718957160359.00, 0, -594988, -173 
1718957160379.00, 0, -594989, -172 
1718957160401.00, 0, -594989, -170 
1718957160421.00, 0, -594988, -168 
1718957160443.00, 0, -594988, -166 
1718957160465.00, 71, -594988, -163 
1718957160486.00, 0, -594988, -160 
1718957160507.00, 0, -594988, -161 
1718957160529.00, 0, -594988, -158 
1718957160550.00, 34, -594988, -154 
1718957160571.00, 0, -594987, -150 
1718957160593.00, -49, -594987, -149 
1718957160614.00, 0, -594987, -144 
1718957160635.00, -2, -594987, -140 
1718957160656.00, 0, -594985, -135 
1718957160678.00, 0, -594987, -131 
1718957160698.00, 0, -594985, -127 
1718957160721.00, -5, -594984, -122 
1718957160742.00, 0, -594984, -117 
1718957160772.00, 0, -594983, -113 
1718957160784.00, 0, -594984, -106 
1718957160805.00, 0, -594983, -99 
1718957160827.00, 0, -594983, -98 
1718957160848.00, 0, -594983, -92 
1718957160870.00, 0, -594982, -86 
1718957160892.00, 0, -594982, -83 
1718957160911.00, 0, -594982, -81 
1718957160933.00, 0, -594982, -78 
1718957160954.00, 0, -594981, -75 
1718957160975.00, 0, -594982, -72 
1718957160996.00, 0, -594982, -68 
1718957161018.00, 0, -594981, -64 
1718957161039.00, 0, -594981, -60 
1718957161060.00, 0, -594981, -55 
1718957161081.00, 1, -594981, -51 
1718957161102.00, 0, -594980, -48 
1718957161123.00, -37, -594980, -43 
1718957161144.00, 0, -594979, -40 
1718957161166.00, 0, -594978, -39 
1718957161194.00, 0, -594979, -33 
1718957161208.00, 0, -594978, -27 
1718957161230.00, 0, -594979, -24 
1718957161251.00, 22, -594978, -20 
1718957161272.00, 17, -594978, -13 
1718957161293.00, 0, -594977, -7 
1718957161315.00, 0, -594978, -3 
1718957161335.00, 0, -594976, 0 
1718957161356.00, 0, -594976, 4 
1718957161377.00, 0, -594977, 6 
1718957161399.00, 1, -594976, 6 
1718957161420.00, 0, -594975, 9 
1718957161441.00, 0, -594976, 12 
1718957161462.00, 373, -594975, 12 
1718957161484.00, 933, -594971, 11 
1718957161505.00, 1235, -594953, 16 
1718957161526.00, 1751, -594927, 14 
1718957161548.00, 1950, -594889, 13 
1718957161569.00, 1912, -594847, 15 
1718957161591.00, 2058, -594806, 16 
1718957161612.00, 2253, -594761, 13 
1718957161634.00, 2101, -594715, 10 
1718957161655.00, 0, -594669, 10 
1718957161676.00, 0, -594666, 12 
1718957161697.00, 612, -594666, 9 
1718957161719.00, 350, -594656, 3 
1718957161743.00, 241, -594648, 7 
1718957161761.00, 179, -594644, 7 
1718957161782.00, 142, -594640, 4 
1718957161804.00, 127, -594636, 4 
1718957161825.00, 104, -594634, 3 
1718957161852.00, 91, -594631, 2 
1718957161867.00, 83, -594630, 1 
1718957161889.00, 80, -594627, -1 
1718957161910.00, 82, -594625, -1 
1718957161931.00, 80, -594624, -1 
1718957161954.00, 92, -594623, -2 
1718957161974.00, 103, -594621, -3 
1718957161995.00, 87, -594620, -5 
1718957162017.00, 77, -594617, -7 
1718957162037.00, 85, -594614, -7 
1718957162059.00, 89, -594613, -6 
1718957162079.00, 89, -594611, -6 
1718957162102.00, 80, -594609, -7 
1718957162123.00, 74, -594606, -7 
1718957162144.00, 70, -594605, -7 
1718957162165.00, 74, -594604, -8 
1718957162187.00, 78, -594603, -8 
1718957162208.00, 71, -594601, -8 
1718957162229.00, 62, -594599, -8 
1718957162250.00, 66, -594597, -7 
1718957162272.00, 69, -594596, -6 
1718957162293.00, 61, -594594, -7 
1718957162314.00, 62, -594593, -8 
1718957162336.00, 62, -594592, -9 
1718957162357.00, 53, -594590, -9 
1718957162378.00, 61, -594588, -9 
1718957162400.00, 61, -594588, -10 
1718957162420.00, 39, -594586, -11 
1718957162442.00, 61, -594586, -11 
1718957162464.00, 61, -594584, -12 
1718957162485.00, 64, -594583, -13 
1718957162507.00, 67, -594582, -13 
1718957162527.00, 61, -594580, -12 
1718957162549.00, 63, -594578, -12 
1718957162571.00, 63, -594577, -11 
1718957162591.00, 78, -594575, -8 
1718957162615.00, 75, -594574, -4 
1718957162635.00, 77, -594572, -1 
1718957162655.00, 67, -594572, 1 
1718957162677.00, 40, -594568, 2 
1718957162698.00, 61, -594568, 4 
1718957162719.00, 58, -594566, 9 
1718957162740.00, 47, -594565, 9 
1718957162762.00, 62, -594563, 8 
1718957162783.00, 45, -594562, 10 
1718957162804.00, 9, -594562, 14 
1718957162824.00, 886, -594561, 15 
1718957162847.00, 1428, -594543, 16 
1718957162868.00, 1822, -594513, 18 
1718957162890.00, 2113, -594474, 21 
1718957162911.00, 2579, -594428, 23 
1718957162933.00, 2886, -594373, 24 
1718957162954.00, 3205, -594311, 25 
1718957162976.00, 3504, -594242, 26 
1718957162997.00, 3700, -594168, 27 
1718957163019.00, 3935, -594089, 26 
1718957163040.00, 3891, -594007, 25 
1718957163062.00, 3872, -593921, 27 
1718957163083.00, 3899, -593839, 26 
1718957163104.00, 3827, -593756, 25 
1718957163126.00, 3732, -593675, 24 
1718957163148.00, 3562, -593593, 22 
1718957163168.00, 3398, -593515, 20 
1718957163190.00, 3114, -593440, 18 
1718957163212.00, 2962, -593373, 15 
1718957163233.00, 2689, -593311, 12 
1718957163255.00, 2255, -593253, 7 
1718957163276.00, 1356, -593204, 3 
1718957163298.00, 779, -593175, -2 
1718957163319.00, 409, -593159, -4 
1718957163340.00, 193, -593150, -9 
1718957163361.00, 82, -593146, -13 
1718957163384.00, -1, -593144, -17 
1718957163404.00, 0, -593144, -19 
1718957163425.00, 0, -593144, -18 
1718957163446.00, 0, -593143, -21 
1718957163467.00, 0, -593144, -28 
1718957163495.00, 0, -593144, -38 
1718957163510.00, 8, -593143, -47 
1718957163531.00, 0, -593145, -54 
1718957163553.00, 0, -593145, -65 
1718957163574.00, 0, -593147, -72 
1718957163595.00, 0, -593147, -72 
1718957163616.00, 0, -593147, -79 
1718957163637.00, -62, -593147, -90 
1718957163659.00, 0, -593148, -98 
1718957163679.00, 0, -593148, -106 
1718957163701.00, 6, -593149, -118 
1718957163723.00, 0, -593149, -130 
1718957163743.00, 0, -593149, -145 
1718957163765.00, 0, -593151, -157 
1718957163786.00, -16, -593151, -170 
1718957163807.00, 0, -593153, -189 
1718957163829.00, 0, -593154, -201 
1718957163850.00, 0, -593154, -208 
1718957163872.00, 0, -593155, -218 
1718957163893.00, -50, -593154, -226 
1718957163914.00, 0, -593155, -235 
1718957163936.00, 0, -593155, -241 
1718957163957.00, 0, -593156, -236 
1718957163978.00, 0, -593156, -237 
1718957163999.00, 0, -593156, -242 
1718957164021.00, 0, -593156, -237 
1718957164042.00, 0, -593155, -231 
1718957164063.00, 0, -593156, -229 
1718957164085.00, 0, -593155, -223 
1718957164106.00, 0, -593155, -214 
1718957164127.00, 0, -593155, -202 
1718957164148.00, 0, -593154, -194 
1718957164169.00, 0, -593154, -188 
1718957164190.00, 0, -593153, -179 
1718957164212.00, 0, -593154, -176 
1718957164234.00, 0, -593153, -177 
1718957164265.00, 0, -593154, -173 
1718957164276.00, 42, -593153, -171 
1718957164298.00, 0, -593153, -173 
1718957164318.00, 0, -593154, -172 
1718957164340.00, 0, -593153, -169 
1718957164365.00, 0, -593153, -167 
1718957164383.00, 0, -593152, -166 
1718957164404.00, 0, -593153, -163 
1718957164425.00, 1, -593152, -161 
1718957164447.00, 0, -593152, -158 
1718957164470.00, 0, -593153, -157 
1718957164489.00, 12, -593153, -156 
1718957164511.00, 0, -593153, -155 
1718957164532.00, 0, -593152, -154 
1718957164553.00, 0, -593152, -152 
1718957164575.00, 0, -593153, -151 
1718957164596.00, 0, -593153, -151 
1718957164617.00, 0, -593153, -147 
1718957164638.00, 0, -593151, -146 
1718957164660.00, 0, -593152, -144 
1718957164680.00, 7, -593152, -142 
1718957164702.00, 0, -593152, -142 
1718957164724.00, 0, -593152, -142 
1718957164745.00, 0, -593152, -141 
1718957164766.00, -43, -593151, -139 
1718957164787.00, 0, -593151, -140 
1718957164809.00, 0, -593153, -141 
1718957164830.00, 0, -593151, -142 
1718957164851.00, 0, -593152, -142 
1718957164872.00, 0, -593151, -143 
1718957164894.00, 0, -593152, -142 
1718957164915.00, 0, -593152, -142 
1718957164937.00, 0, -593151, -141 
1718957164958.00, 0, -593152, -141 
1718957164979.00, 0, -593152, -140 
1718957165001.00, 0, -593152, -140 
1718957165024.00, 0, -593151, -140 
1718957165043.00, 0, -593151, -140 
1718957165064.00, 6, -593151, -140 
1718957165085.00, -5, -593153, -140 
1718957165107.00, 5, -593151, -140 
1718957165128.00, -5, -593151, -139 
1718957165150.00, 0, -593152, -138 
1718957165171.00, 0, -593152, -137 
1718957165192.00, -2, -593152, -136 
1718957165214.00, 0, -593152, -136 
1718957165235.00, 13, -593151, -135 
1718957165256.00, 0, -593152, -135 
1718957165277.00, 0, -593151, -134 
1718957165298.00, 0, -593152, -133 
1718957165320.00, 0, -593151, -134 
1718957165341.00, 0, -593151, -134 
1718957165363.00, 0, -593152, -134 
1718957165384.00, 0, -593150, -133 
1718957165405.00, 0, -593151, -133 
1718957165427.00, 0, -593151, -133 
1718957165447.00, 0, -593152, -133 
1718957165469.00, 0, -593151, -133 
1718957165490.00, 0, -593151, -133 
1718957165512.00, 0, -593151, -134 
1718957165533.00, 0, -593152, -133 
1718957165554.00, 0, -593152, -133 
1718957165575.00, 0, -593151, -134 
1718957165597.00, 0, -593151, -134 
1718957165617.00, 0, -593151, -134 
1718957165640.00, 0, -593152, -133 
1718957165660.00, 0, -593151, -133 
1718957165682.00, 0, -593152, -133 
1718957165703.00, 0, -593151, -133 
1718957165724.00, 0, -593151, -133 
1718957165746.00, 0, -593152, -133 
1718957165767.00, 0, -593151, -134 
1718957165791.00, 0, -593150, -134 
1718957165809.00, 0, -593152, -134 
1718957165830.00, 0, -593151, -133 
1718957165852.00, 0, -593151, -134 
1718957165873.00, 0, -593152, -133 
1718957165897.00, 0, -593151, -133 
1718957165915.00, 0, -593151, -132 
1718957165938.00, 0, -593151, -133 
1718957165959.00, 0, -593152, -133 
1718957165980.00, 0, -593151, -133 
1718957166003.00, 0, -593152, -132 
1718957166023.00, 0, -593152, -132 
1718957166045.00, 0, -593151, -132 
1718957166066.00, 0, -593152, -131 
1718957166087.00, 0, -593152, -132 
1718957166109.00, 0, -593151, -131 
1718957166129.00, 0, -593151, -131 
1718957166151.00, 0, -593151, -131 
1718957166172.00, 0, -593152, -131 
1718957166193.00, 0, -593151, -130 
1718957166215.00, 0, -593151, -131 
1718957166236.00, 0, -593151, -131 
1718957166257.00, 0, -593151, -131 
1718957166279.00, 0, -593152, -131 
1718957166300.00, 0, -593151, -131 
1718957166321.00, 0, -593152, -131 
1718957166343.00, 0, -593152, -131 
1718957166364.00, 0, -593151, -131 
1718957166385.00, 0, -593151, -131 
1718957166406.00, 0, -593152, -131 
1718957166429.00, 0, -593151, -131 
1718957166455.00, 0, -593152, -131 
1718957166470.00, 0, -593151, -132 
1718957166492.00, 0, -593152, -132 
1718957166512.00, 0, -593151, -132 
1718957166534.00, 0, -593151, -133 
1718957166562.00, 0, -593151, -133 
1718957166576.00, 0, -593152, -133 
1718957166598.00, 0, -593151, -133 
1718957166619.00, 0, -593152, -132 
1718957166641.00, 0, -593151, -132 
