0.08, 0, -49558, 5 
0.26, 0, -49558, 5 
0.45, 0, -49558, 5 
0.64, 0, -49557, 5 
0.83, 0, -49558, 5 
1.02, 0, -49557, 5 
1.21, 0, -49558, 5 
1.40, 0, -49557, 5 
1.59, 0, -49557, 5 
1.77, 0, -49558, 5 
1.96, 0, -49557, 5 
2.15, 0, -49558, 5 
2.34, 0, -49557, 5 
2.54, 0, -49547, -17 
2.72, 5373, -49543, -74 
2.91, 16407, -48045, -113 
3.10, 0, -44946, -164 
3.29, 11438, -44590, -195 
3.48, 20677, -41977, -198 
3.67, 2393, -37872, -220 
3.86, 15904, -37225, -259 
4.05, 5257, -33879, -257 
4.24, 17449, -33008, -292 
4.43, 6090, -29334, -282 
4.62, 17062, -28347, -309 
4.81, 7260, -24592, -291 
5.00, 18449, -23436, -317 
5.19, 7443, -19575, -300 
5.38, 19196, -18437, -325 
5.57, 7164, -14435, -299 
5.76, 18549, -13283, -330 
5.95, 6803, -9295, -297 
6.14, 18647, -8206, -332 
6.33, 7761, -4192, -304 
6.52, 19152, -3014, -338 
6.71, 8145, 1083, -311 
6.90, 19200, 2339, -347 
7.09, 8350, 6447, -315 
7.28, 20386, 7743, -357 
7.47, 8319, 12169, -326 
7.66, 20160, 13467, -366 
7.85, 9543, 17929, -332 
8.04, 20398, 19313, -375 
8.23, 9784, 23795, -342 
8.43, 20783, 25260, -386 
8.61, 9984, 29846, -350 
8.81, 21260, 31379, -395 
8.99, 9872, 35992, -350 
9.19, 21674, 37449, -393 
9.38, 9582, 42181, -353 
9.57, 21291, 43671, -393 
9.76, 9755, 48366, -355 
9.95, 21801, 49836, -396 
10.14, 9556, 54665, -356 
10.33, 21160, 56094, -388 
10.52, 7856, 60760, -344 
10.71, 19727, 62036, -370 
10.90, 5490, 66436, -323 
11.09, 15130, 67512, -324 
11.28, 0, 70556, -192 
11.47, 10268, 70915, -155 
11.66, 10710, 72925, -110 
11.84, 4290, 74603, -3 
12.04, 0, 75205, 57 
12.22, -8927, 75206, 132 
12.41, -21952, 73007, 164 
12.60, -7770, 68616, 193 
12.80, -14782, 67478, 228 
12.98, -10421, 64127, 209 
13.17, -15883, 62594, 237 
13.36, -12203, 58965, 218 
13.55, -15044, 57197, 245 
13.74, -11962, 53607, 225 
13.94, -15787, 51855, 240 
14.13, -11733, 48165, 218 
14.32, -15455, 46526, 242 
14.50, -12005, 43045, 215 
14.70, -15392, 41332, 243 
14.88, -10413, 37719, 218 
15.08, -15065, 36188, 245 
15.27, -12444, 32648, 225 
15.46, -16116, 30780, 256 
15.65, -13232, 26942, 235 
15.84, -17466, 24944, 270 
16.03, -13398, 20990, 243 
16.22, -17020, 18954, 275 
16.41, -12561, 15070, 242 
16.60, -17606, 13133, 269 
16.79, -11803, 9215, 231 
16.98, -16686, 7449, 274 
17.17, -13932, 3541, 247 
17.36, -18505, 1466, 289 
17.55, -14723, -2696, 261 
17.74, -1513, -4913, 306 
17.93, -17667, -5122, 307 
18.12, -16003, -9257, 287 
18.31, -2687, -11754, 323 
18.50, -19921, -12222, 325 
18.69, -16791, -16804, 306 
18.88, -4033, -19448, 349 
19.07, -22506, -20129, 350 
19.27, -18889, -25244, 335 
19.46, -2490, -28148, 380 
19.65, -18388, -28463, 342 
19.84, -18715, -32917, 313 
20.03, -9143, -36258, 427 
20.22, -30211, -37912, 454 
20.41, -26978, -44573, 430 
20.60, -9786, -48988, 525 
20.79, -32017, -50708, 536 
20.98, -26145, -57728, 467 
21.17, -5374, -61806, 527 
21.36, -28946, -62799, 521 
21.56, -23575, -69391, 462 
21.74, 0, -73039, 520 
21.94, -24195, -73116, 502 
22.13, -19750, -78798, 426 
22.32, -70, -81740, 474 
22.51, -25063, -81821, 499 
22.70, -18315, -87550, 419 
22.89, -178, -90236, 488 
23.08, -26238, -90279, 524 
23.27, -21754, -96460, 455 
23.46, 0, -99703, 523 
23.65, -26675, -99737, 528 
23.85, -19672, -105909, 463 
24.03, 0, -108748, 513 
24.22, -27025, -108750, 546 
24.42, -22725, -115139, 480 
24.60, 0, -118495, 572 
24.79, -28362, -118498, 556 
24.99, -20679, -125140, 498 
25.18, 0, -128068, 553 
