1719831809699.00, 0, -593939, -234 
1719831809721.00, 0, -593939, -229 
1719831809742.00, 0, -593939, -226 
1719831809764.00, 0, -593939, -220 
1719831809785.00, 0, -593938, -214 
1719831809818.00, 0, -593937, -211 
1719831809828.00, 0, -593938, -201 
1719831809849.00, 0, -593937, -194 
1719831809870.00, 0, -593937, -187 
1719831809892.00, -13, -593938, -181 
1719831809919.00, 0, -593937, -177 
1719831809934.00, 0, -593936, -169 
1719831809956.00, 0, -593937, -169 
1719831809977.00, 0, -593936, -166 
1719831809998.00, 0, -593936, -164 
1719831810020.00, 0, -593935, -160 
1719831810041.00, 0, -593937, -163 
1719831810062.00, 0, -593936, -164 
1719831810084.00, 0, -593937, -161 
1719831810105.00, 0, -593936, -161 
1719831810125.00, 0, -593936, -161 
1719831810147.00, 0, -593937, -159 
1719831810168.00, 0, -593937, -157 
1719831810190.00, 2, -593936, -157 
1719831810211.00, 0, -593937, -158 
1719831810232.00, 0, -593936, -158 
1719831810254.00, 0, -593936, -159 
1719831810277.00, 0, -593937, -160 
1719831810296.00, 0, -593936, -161 
1719831810317.00, 4, -593935, -160 
1719831810338.00, -29, -593937, -163 
1719831810360.00, 0, -593937, -163 
1719831810382.00, 0, -593936, -165 
1719831810402.00, 0, -593936, -167 
1719831810424.00, 0, -593936, -166 
1719831810446.00, 0, -593937, -166 
1719831810466.00, 0, -593936, -167 
1719831810487.00, 0, -593937, -167 
1719831810509.00, 0, -593936, -166 
1719831810530.00, 0, -593937, -165 
1719831810552.00, 0, -593936, -164 
1719831810572.00, 0, -593936, -163 
1719831810594.00, 0, -593936, -163 
1719831810615.00, 0, -593936, -164 
1719831810636.00, 0, -593936, -165 
1719831810658.00, 0, -593937, -166 
1719831810683.00, 0, -593936, -166 
1719831810700.00, 0, -593936, -165 
1719831810722.00, 0, -593936, -165 
1719831810743.00, 0, -593937, -166 
1719831810765.00, 0, -593937, -166 
1719831810790.00, 0, -593937, -166 
1719831810807.00, 0, -593937, -167 
1719831810829.00, 0, -593936, -167 
1719831810850.00, 0, -593936, -167 
1719831810871.00, 0, -593937, -168 
1719831810893.00, 0, -593936, -169 
1719831810913.00, 0, -593937, -170 
1719831810934.00, 0, -593937, -171 
1719831810955.00, 0, -593937, -172 
1719831810977.00, 0, -593936, -172 
1719831810999.00, 0, -593937, -172 
1719831811020.00, 0, -593936, -172 
1719831811041.00, 0, -593936, -171 
1719831811063.00, 0, -593936, -171 
1719831811084.00, 0, -593937, -171 
1719831811105.00, 0, -593936, -169 
1719831811126.00, 0, -593936, -169 
1719831811147.00, 0, -593936, -169 
1719831811169.00, 0, -593936, -169 
1719831811190.00, 0, -593937, -170 
1719831811211.00, 0, -593937, -169 
1719831811234.00, 0, -593937, -167 
1719831811254.00, 0, -593937, -167 
1719831811275.00, 0, -593936, -166 
1719831811297.00, 0, -593937, -164 
1719831811318.00, 0, -593937, -163 
1719831811343.00, 0, -593936, -162 
1719831811360.00, 0, -593937, -159 
1719831811382.00, 0, -593937, -156 
1719831811403.00, 0, -593936, -154 
1719831811424.00, 0, -593936, -152 
1719831811446.00, 0, -593936, -152 
1719831811467.00, 0, -593936, -152 
1719831811488.00, 0, -593936, -151 
1719831811511.00, 0, -593936, -151 
1719831811531.00, 0, -593936, -151 
1719831811552.00, 0, -593936, -151 
1719831811574.00, 0, -593936, -151 
1719831811596.00, 0, -593936, -151 
1719831811617.00, 0, -593936, -151 
1719831811637.00, 0, -593936, -151 
1719831811660.00, 0, -593936, -150 
1719831811680.00, 0, -593936, -150 
1719831811701.00, 0, -593937, -150 
1719831811723.00, 0, -593935, -150 
1719831811744.00, 0, -593935, -149 
1719831811765.00, 0, -593936, -148 
1719831811787.00, 0, -593936, -148 
1719831811808.00, 55, -593936, -146 
1719831811829.00, 0, -593936, -145 
1719831811851.00, 0, -593935, -144 
1719831811872.00, 0, -593935, -145 
1719831811895.00, 0, -593935, -145 
1719831811914.00, 0, -593936, -144 
1719831811937.00, 0, -593936, -143 
1719831811958.00, 0, -593936, -144 
1719831811979.00, 0, -593935, -144 
1719831812001.00, 1, -593937, -141 
1719831812022.00, 0, -593935, -138 
1719831812043.00, 0, -593935, -136 
1719831812063.00, 0, -593935, -133 
1719831812085.00, 0, -593934, -130 
1719831812107.00, 0, -593935, -130 
1719831812127.00, 0, -593935, -129 
1719831812149.00, 0, -593934, -129 
1719831812171.00, 0, -593935, -125 
1719831812192.00, -2, -593934, -121 
1719831812213.00, 0, -593934, -115 
1719831812234.00, 0, -593933, -97 
1719831812255.00, 0, -593930, -56 
1719831812276.00, -5, -593926, 5 
1719831812298.00, 7, -593919, 84 
1719831812326.00, 5042, -593904, 157 
1719831812340.00, 12543, -593804, 212 
1719831812363.00, 20337, -593534, 279 
1719831812384.00, 29093, -593102, 323 
1719831812406.00, 36803, -592486, 355 
1719831812433.00, 42975, -591692, 393 
1719831812449.00, 49577, -590758, 392 
1719831812471.00, 52873, -589684, 528 
1719831812492.00, 63243, -588543, 522 
1719831812514.00, 69056, -587166, 539 
1719831812536.00, 73307, -585666, 598 
1719831812557.00, 79463, -584070, 607 
1719831812578.00, 83658, -582353, 651 
1719831812600.00, 86010, -580532, 678 
1719831812622.00, 85923, -578674, 717 
1719831812644.00, 86036, -576802, 745 
1719831812665.00, 85912, -574944, 798 
1719831812687.00, 85958, -573080, 824 
1719831812708.00, 85998, -571213, 863 
1719831812730.00, 85954, -569357, 914 
1719831812754.00, 85858, -567490, 957 
1719831812773.00, 86159, -565630, 988 
1719831812795.00, 85978, -563753, 1010 
1719831812817.00, 86022, -561891, 1066 
1719831812839.00, 85859, -560017, 1104 
1719831812860.00, 85926, -558144, 1131 
1719831812882.00, 86097, -556279, 1171 
1719831812904.00, 86100, -554406, 1199 
1719831812925.00, 85998, -552539, 1235 
1719831812947.00, 85909, -550663, 1257 
1719831812969.00, 85862, -548793, 1283 
1719831812991.00, 85899, -546919, 1302 
1719831813012.00, 85975, -545047, 1326 
1719831813034.00, 85756, -543184, 1357 
1719831813056.00, 86023, -541305, 1366 
1719831813077.00, 85840, -539438, 1390 
1719831813099.00, 85869, -537563, 1398 
1719831813121.00, 86063, -535700, 1420 
1719831813142.00, 86001, -533825, 1438 
1719831813164.00, 85845, -531956, 1436 
1719831813186.00, 86025, -530094, 1460 
1719831813208.00, 85947, -528217, 1466 
1719831813230.00, 85736, -526353, 1493 
1719831813251.00, 85947, -524478, 1489 
1719831813273.00, 85912, -522619, 1503 
1719831813294.00, 85797, -520737, 1511 
1719831813317.00, 85875, -518873, 1525 
1719831813339.00, 86181, -517003, 1538 
1719831813360.00, 86012, -515130, 1543 
1719831813381.00, 85855, -513264, 1571 
1719831813404.00, 85966, -511385, 1576 
1719831813425.00, 85871, -509523, 1597 
1719831813446.00, 85799, -507648, 1603 
1719831813469.00, 86007, -505785, 1603 
1719831813490.00, 85866, -503914, 1617 
1719831813512.00, 85808, -502049, 1611 
1719831813534.00, 85876, -500176, 1621 
1719831813555.00, 86163, -498297, 1612 
1719831813577.00, 85883, -496428, 1638 
